,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
12458,{f7f19906-6165-4efb-9442-52087da0ef30},HORS_SDC,Commerce rue,2023/06/07,2000,boulevard,,René-Lévesque,,2000 boulevard René-Lévesque ,,H3E1Z7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/ile-des-soeurs-2000-boulevard-rene-levesque-h3e-1z7/213/,Accès au niveau du sol,Non,,,Verdun,Ile-des-Soeurs,,Grand Sud-Ouest,Non,Non,Non,5036371.6,301657.03,45.46727414171114,-73.54019519205846
12483,{cc66f87a-6b68-4931-b5f9-f0bf7c76d012},HORS_SDC,Commerce rue,2023/06/27,8626,rue,,Centrale,,8626 rue Centrale ,,H8P1N5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/fr/succursales/archambault-jean-montreal,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5030803.88,295397.21,45.41711674396424,-73.62014214791706
12509,{ed26fc31-e40a-404f-96a0-31d3981a5a63},HORS_SDC,Commerce rue,2023/06/07,9316,rue,,Airlie,,9316 rue Airlie ,,H8R2B3,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5031456.86,293655.19,45.42296702729422,-73.64241487837754
12524,{903ed845-0ffa-4476-a9d6-c6701a727374},HORS_SDC,Commerce rue,2023/06/07,480,avenue,,90e,,480 90e avenue ,,H8R2Z7,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/lasalle/danh-pham-7014094?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5031328.76,293656.39,45.42181433451271,-73.642396646434
12528,{28b53fd5-7113-4e0f-94b4-95ee6d119c5a},HORS_SDC,Commerce rue,2023/06/27,8188,boulevard,,Champlain,,8188 boulevard Champlain ,,H8P1B4,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/lasalle-8188-boulevard-champlain-h8p-1b4/312/,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5031697.78,295948.25,45.425167730961626,-73.61311751202486
12535,{b13491d7-0de1-4d9a-9e6e-886b852e3fbc},HORS_SDC,Commerce rue,2023/06/27,8096,boulevard,,Champlain,,8096 boulevard Champlain ,,H8P1B3,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/en/store/54/,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5031855.85,296126.88,45.42659236752967,-73.61083759613344
12576,{78b7b11c-0835-4c5d-a968-224465a3f3d4},HORS_SDC,Commerce rue,2023/06/27,7635,rue,,Centrale,,7635 rue Centrale ,,H8P1L2,RC,,Brunet,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.brunet.ca/localisateur-succursale/montreal-7635-rue-centrale-h8p-1l2/5059/,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5032400.09,297131.91,45.43150147149869,-73.59800253999737
12612,{6870917b-8be3-41ba-a5e3-ec2fbaff62eb},HORS_SDC,Commerce rue,2023/06/27,7609,rue,,Centrale,,7609 rue Centrale ,,H8P1K8,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/,Accès au niveau du sol,Non,,,LaSalle,Sault-Saint-Louis,,Grand Sud-Ouest,Non,Non,Non,5032496.11,297151.26,45.432365722382734,-73.59775673170111
12826,{1d0debd9-d49d-4058-93ce-6fe792ff93aa},HORS_SDC,Commerce rue,2023/06/07,2223,avenue,,Dollard,,2223 avenue Dollard ,,H8N1S2,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/fr/succursales/abitbol-sharon-montreal?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032504.46,294127.56,45.43240124913224,-73.63640144071766
12851,{a173c077-0935-4e04-bd2d-313979215cf3},HORS_SDC,Commerce rue,2023/06/07,8371,boulevard,,Newman,,8371 boulevard Newman ,,H8N1Y4,RC,,PHARMAPRIX,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/fr/store/79/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032577.63,294590.88,45.43306658857462,-73.63048147432497
12866,{c2ddb941-31d6-4ba5-9b31-249ebfeb5dec},HORS_SDC,Commerce rue,2023/06/07,8190,boulevard,,Newman,,8190 boulevard Newman ,,H8N1X9,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032651.38,294810.18,45.433733396769306,-73.62768016323426
13073,{a67eedfd-ab2a-41c2-9f77-1bad7328bedc},HORS_SDC,Commerce rue,2023/06/07,1876,avenue,,Dollard,,1876 avenue Dollard ,,H8N3G5,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,http://www.jeancoutu.com/localisateur/detail/1819-avenue-Dollard/LaSalle/QC/H8N1T9/36/,Accès au niveau du sol,Non,,,LaSalle,Cecil-P.-Newman,,Grand Sud-Ouest,Non,Non,Non,5032178.55,294238.93,45.42947023205363,-73.63497108085446
13118,{f2cf041b-3a93-46e1-bec8-a33e5c63fea1},HORS_SDC,Commerce rue,2023/06/07,1051,rue,,Décarie,,1051 rue Décarie ,,H4L3M8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/fr/store/52/,Accès au niveau du sol,Non,,,Saint-Laurent,Du College/Hodge,,Centre-Ouest,Non,Non,Non,5041707.8,290534.19,45.515152808130026,-73.68259384360054
13181,{2e892665-17e5-4dac-9a9e-9866fbd78971},HORS_SDC,Commerce rue,2023/06/07,2071,rue,,Saint-Louis,,2071 rue Saint-Louis ,,H4M2E2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Laurent,Du College/Hodge,,Centre-Ouest,Non,Non,Non,5040215.94,290634.48,45.5017305323175,-73.68126711375562
13282,{fbf8d3c7-2f2a-42b9-b051-7427d719d753},HORS_SDC,Commerce rue,2023/06/13,305,rue,,Sherbrooke,O,305 rue Sherbrooke O,,H2X1Y1,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,jeancoutu.com,Non,Non,,,Le Plateau-Mont-Royal,Milton-Parc,,Centre-Ville,Non,Non,Non,5040972.73,299218.92,45.50866194618526,-73.57142715746582
13348,{b6e063ad-4915-4e2c-aba8-cd88f54df2e4},HORS_SDC,Commerce rue,2023/06/07,11370,rue,,Notre-Dame,E,11370 rue Notre-Dame E,101,H1B2W6,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Rampe d'accès,Non,,,Montréal-Est,Montréal-Est,,Est-de-l'Île,Non,Non,Non,5054589.17,305148.1,45.63120935772365,-73.49553683339556
13430,{7b0efb34-efa2-447d-a6a4-4eb80b7da17d},HORS_SDC,Commerce rue,2023/05/24,4451,rue,,Sainte-Catherine,O,4451 rue Sainte-Catherine O,,H3Z1R6,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Rampe d'accès,Non,,,Westmount,Westmount,,Centre-Ville,Non,Non,Non,5037990.56,297548.42,45.481811722246974,-73.59276183754366
13471,{d8521e4f-1e4c-479c-a7d2-bcbd0f21696b},HORS_SDC,Commerce rue,2023/05/24,5025,rue,,Sherbrooke,O,5025 rue Sherbrooke O,,H3Z1H5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Westmount,Westmount,,Centre-Ville,Oui,Non,Non,5037459.02,296506.05,45.4770170777282,-73.60608657512019
13550,{16d60364-3439-44e9-b8f6-df6ac8494da4},HORS_SDC,Commerce rue,2023/05/24,1222,avenue,,Greene,,1222 avenue Greene ,,H3Z2A3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/westmount-1222-avenue-greene-h3z-2a3/252/,Rampe d'accès,Non,,,Westmount,Westmount,,Centre-Ville,Non,Non,Non,5038485.09,297875.04,45.48626504282074,-73.58859077626786
13579,{fb36f89b-251f-40ed-8a1b-e8a6a703b03d},HORS_SDC,Commerce rue,2023/05/24,370,rue,,Victoria,,370 rue Victoria ,,H3Z2N4,RC,,PHARMACIE WESTMOUNT - MARC-ANDRÉ COUTURIER INC,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Westmount,Westmount,,Centre-Ville,Non,Non,Non,5037611.04,296779.35,45.4783882163381,-73.60259337473597
13700,{b4a98560-ec0e-4398-92de-2638411872a5},HORS_SDC,Commerce rue,2023/06/13,1,avenue,,Westminster,N,1 avenue Westminster N,,H4X1Y8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Ouest,Montréal-Ouest,,Centre-Ouest,Non,Non,Non,5034773.43,293489.76,45.45280854786999,-73.64460502170685
13701,{eaa5676c-4b30-4c27-b456-d5addbf0270e},HORS_SDC,Commerce rue,2023/06/13,40,avenue,,Westminster,N,40 avenue Westminster N,,H4X1Z2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Montréal-Ouest,Montréal-Ouest,,Centre-Ouest,Non,Non,Non,5034778.5,293390.52,45.452852556866944,-73.64587393755701
13769,{7986c7dd-6044-47bb-bc0c-74e4d9b88c2e},HORS_SDC,Commerce rue,2023/06/30,660,chemin,du,Bord-du-Lac-Lakeshore,,660 chemin du Bord-du-Lac-Lakeshore ,,H9S2B8,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,uniprix.com,Accès au niveau du sol,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5033316.1,286340.58,45.43954255976169,-73.7359533463593
13855,{8b91e1eb-57c9-4077-bf17-6ef9beb5a92a},HORS_SDC,Commerce rue,2023/06/30,900,chemin,,Herron,,900 chemin Herron ,,H9S1B3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,http://www.jeancoutu.com/localisateur/detail/900-chemin-Herron/Dorval/QC/H9S1B3/245/,Accès au niveau du sol,Non,,,Dorval,Dorval,,West-Island,Non,Non,Non,5034046.1,285652.69,45.44609292306589,-73.74477441586167
13947,{1767017a-3553-4bf9-a24b-0a1b77c9a62b},HORS_SDC,Commerce rue,2023/06/13,963,boulevard,,Saint-Jean,,963 boulevard Saint-Jean ,,H9R5K3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/pointe-claire-963-boulevard-saint-jean-h9r-5k3/307/,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5036638.85,279029.73,45.46921060055817,-73.82957483688593
13961,{5578e0e7-1cb3-4879-91b3-53adb5d920ef},HORS_SDC,Commerce rue,2023/06/30,308,chemin,du,Bord-du-Lac-Lakeshore,,308 chemin du Bord-du-Lac-Lakeshore ,,H9S4L5,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.familiprix.com/fr/pharmacies/nathalie-turgeon-335143af-1c46-4457-9cea-64e1c9888f92,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5032128.87,279234.66,45.42863565980435,-73.82671966958473
14071,{996268d9-f6fc-42cf-8cf9-e3858e02c346},HORS_SDC,Commerce rue,2023/06/30,10,place,de la,Triade,,10 place de la Triade ,,H9R0A2,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www1.pharmaprix.ca/fr/store-locator/store/1886/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5035904.45,279544.22,45.462621008923634,-73.82295744438373
14158,{30f91b93-7009-41c3-9cc5-48e929899ecf},HORS_SDC,Commerce rue,2023/06/30,37,avenue,,Donegani,,37 avenue Donegani ,,H9R2V7,RC,,CLINIQUE MÉDICALE MCDERMOTT,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Pointe-Claire,Pointe-Claire,,West-Island,Non,Non,Non,5034569.88,282476.59,45.45071188596611,-73.78539994089732
14186,{717ccb92-9087-4f41-8d52-3235f52ae420},HORS_SDC,Commerce rue,2023/06/30,485,boulevard,,Beaconsfield,,485 boulevard Beaconsfield ,,H9W4C3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/beaconsfield-485-boulevard-beaconsfield-h9w-4c3/78/,Accès au niveau du sol,Non,,,Beaconsfield,Beaconsfield,,West-Island,Non,Non,Non,5031174.82,274917.12,45.41987962804421,-73.88183765607705
14242,{1b5c00a5-4f7a-4aea-99e8-c192071bda13},HORS_SDC,Commerce rue,2023/06/13,3790,boulevard,,Saint-Charles,,3790 boulevard Saint-Charles ,,H9H3C3,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5035552.08,276130.98,45.459318532248005,-73.86658254769057
14331,{3e03b102-5452-43c9-9f16-12782a6e7681},HORS_SDC,Commerce rue,2023/06/30,2900,boulevard,,Saint-Charles,,2900 boulevard Saint-Charles ,,H9H3B7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Non,Non,5034204.38,277082.73,45.44722987909127,-73.85433712733017
14387,{fdcd0176-9fb0-4788-89cf-d15872de0117},HORS_SDC,Commerce rue,2023/06/30,2963,boulevard,,Saint-Charles,,2963 boulevard Saint-Charles ,,H9H3B5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Kirkland,Kirkland,,West-Island,Non,Oui,Oui,5034361.92,277133.61,45.448649494592615,-73.85369555302236
14498,{fc1e2d90-0555-4a96-be75-635719712564},HORS_SDC,Commerce rue,2023/06/13,4301,boulevard,,Saint-Jean,,4301 boulevard Saint-Jean ,,H9H2A4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/fr/store/77/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5037965.52,278127.81,45.481114534444735,-73.84118122923739
14526,{b5622e24-e4fe-4265-be3f-152aefd838fd},HORS_SDC,Commerce rue,2023/06/13,3708,boulevard,,Saint-Jean,,3708 boulevard Saint-Jean ,,H9G1X1,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.uniprix.com/fr/succursales/zakrzewski-jakubiak-et-melki-dollard-des-ormeaux?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5037141.43,278505.45,45.47371343734632,-73.8363065816142
14673,{33a8d662-774c-49ef-9a10-8e188479c5dd},HORS_SDC,Commerce rue,2023/06/30,1105,boulevard,,Sunnybrooke,,1105 boulevard Sunnybrooke ,A,H9B1M5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5039778.27,282554.35,45.49758136722152,-73.78464165609518
14678,{cda63985-1298-4d13-a624-1da6a1510651},HORS_SDC,Commerce rue,2023/06/30,3347,boulevard,des,Sources,,3347 boulevard des Sources ,,H9B1Z8,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038550.77,281550.45,45.4865031895612,-73.79742856162835
14709,{a640966b-653a-49a7-b9e6-25f79cd6e802},HORS_SDC,Commerce rue,2023/06/30,3781,boulevard,des,Sources,,3781 boulevard des Sources ,,H9B2K4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://stores.pharmaprix.ca/fr/store/80/galerie-beaute/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Non,5038942.47,281206.17,45.49001628269593,-73.80185163528112
14746,{790ff303-b6b7-4b36-b65c-8fca5129c96c},HORS_SDC,Commerce rue,2023/06/13,4894,boulevard,des,Sources,,4894 boulevard des Sources ,,H8Y3C7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Dollard-des-Ormeaux,Dollard-Des Ormeaux,,West-Island,Non,Non,Oui,5040600.01,279896.38,45.50488581782516,-73.81869244581085
14775,{438d5b9f-46df-4641-8c25-c0077e2550b0},HORS_SDC,Commerce rue,2023/06/07,1365,avenue,,Beaumont,,1365 avenue Beaumont ,,H3P2H7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,jeancoutu.com,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5042301.92,294925.5,45.52057494509407,-73.62640028291574
14847,{4a11413f-ca1e-4928-b0e3-408f72d5faee},HORS_SDC,Commerce rue,2023/06/07,1335,chemin,,Canora,,1335 chemin Canora ,,H3P2J5,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5041922.63,293601.45,45.51714193852492,-73.64334010825954
14912,{d9803ca1-b156-4e68-9eef-f238501bd493},HORS_SDC,Commerce rue,2023/06/13,558,rue,,Jacques-Bizard,,558 rue Jacques-Bizard ,,H9C2H2,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,L’Île-Bizard–Sainte-Geneviève,L'Île-Bizard–Sainte-Geneviève,,West-Island,Non,Non,Non,5039432.43,275319.45,45.49420122854804,-73.87719196776314
15049,{6c8ab5d2-eb3a-47db-a09f-b9c0103226b8},HORS_SDC,Commerce rue,2023/06/13,3231,boulevard,,Henri-Bourassa,E,3231 boulevard Henri-Bourassa E,A,H1H1H2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Montréal-Nord,Ouest,,Est-de-l'Île,Non,Non,Non,5049331.08,293035.73,45.58379626824242,-73.65075928022414
15118,{3f5d63fc-397e-4859-ab77-6e6f0ff54105},HORS_SDC,Commerce rue,2023/06/07,3390,boulevard,,Henri-Bourassa,E,3390 boulevard Henri-Bourassa E,,H1H1H7,RC,,Brunet,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Ouest,,Est-de-l'Île,Non,Non,Non,5049661.56,293189.64,45.58677260284498,-73.64879480336661
15130,{06c4d549-3151-4126-bfb8-99b8485678a9},HORS_SDC,Commerce rue,2023/06/13,3461,boulevard,,Gouin,E,3461 boulevard Gouin E,A,H1H1B2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Ouest,,Est-de-l'Île,Non,Oui,Oui,5050068.34,293026.51,45.59043017499731,-73.65089520711152
15142,{7dea7019-a665-4cc3-86ae-199a56208d1b},SDC,Commerce rue,2023/06/27,10330,boulevard,,Pie-IX,,10330 boulevard Pie-IX ,,H1H3Z6,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,jeancoutu.com,Accès au niveau du sol,Non,,,Montréal-Nord,Ouest,SDC Montréal-Nord,Est-de-l'Île,Non,Non,Non,5049603.69,294379.41,45.58627071529384,-73.63354603515708
15256,{d14e0ce5-0bdc-4984-ab7e-adc2b80a1736},HORS_SDC,Commerce rue,2023/06/07,5059,boulevard,,Henri-Bourassa,E,5059 boulevard Henri-Bourassa E,,H1G2S1,RC,,Clini Plus,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Centre-Nord,,Est-de-l'Île,Non,Non,Non,5051480.62,294568.65,45.60316263479168,-73.63116018364478
15280,{e5f04a80-2b0b-4404-8cf4-98cedd2fa00e},HORS_SDC,Commerce rue,2023/06/07,5333,boulevard,,Henri-Bourassa,E,5333 boulevard Henri-Bourassa E,,H1G4Y7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Montréal-Nord,Centre-Nord,,Est-de-l'Île,Non,Non,Non,5051671.37,294947.33,45.60488452137742,-73.6263096356483
15400,{950d2771-7224-49ef-8c9c-ebafbe01ef46},HORS_SDC,Commerce rue,2023/06/07,2300,boulevard,,Marcel-Laurin,,2300 boulevard Marcel-Laurin ,,H4R1J9,RC,,Pharmacie Rania Milane / institut de l'oeil de Montréal,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.facebook.com/PharmacieRaniaMilane/posts/773534423000896,Accès au niveau du sol,Non,,,Saint-Laurent,Bois-Francs,,Centre-Ouest,Non,Non,Oui,5042274.32,288796.66,45.52021284064827,-73.70485137443683
15413,{7a0264d3-0d70-4b1a-9477-9087987bf834},HORS_SDC,Commerce rue,2023/06/07,6005,boulevard,,Henri-Bourassa,O,6005 boulevard Henri-Bourassa O,,H4R1C4,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/st-laurent/mohamed-mohamed-7021200?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Non,Non,,,Saint-Laurent,Bois-Francs,,Centre-Ouest,Non,Non,Non,5041750.67,287686.53,45.51547449159702,-73.71904315170198
15419,{82528d4f-e6bf-49b4-9769-e370a74b064f},HORS_SDC,Commerce rue,2023/06/07,1925,boulevard,,Keller,,1925 boulevard Keller ,,H4K2V5,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Laurent,Bois-Francs,,Centre-Ouest,Non,Non,Non,5042761.59,288159.35,45.5245825404601,-73.71302571937767
15525,{4c3e88fb-a580-4126-837a-a74c1b95024f},HORS_SDC,Commerce rue,2023/06/07,1650,boulevard,,Henri-Bourassa,O,1650 boulevard Henri-Bourassa O,,H3M3E2,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Ahuntsic-Cartierville,Nouveau-Bordeaux,,Centre-Ouest,Non,Non,Non,5044062.48,290823.57,45.536346907961054,-73.67895717162236
15584,{271e0b7b-4e43-4395-98c9-70c60771c9b3},HORS_SDC,Commerce rue,2023/06/27,8770,boulevard,,Provencher,,8770 boulevard Provencher ,,H1R3N7,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5049022.99,296138.14,45.5810695351745,-73.61099686242945
15608,{4f5e6a0b-d4e1-47d1-9c9f-5047ccb61ddc},HORS_SDC,Commerce rue,2023/06/27,8630,rue,,Viau,,8630 rue Viau ,,H1R2T7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5049351.78,296624.21,45.584033965515296,-73.604773744304
15620,{8ef15f6d-569b-4604-a97f-1852cc4cd369},HORS_SDC,Commerce rue,2023/06/13,2310,chemin,,Lucerne,,2310 chemin Lucerne ,,H3R2J8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5040779.06,292244.4,45.506828541567714,-73.66068066148051
15642,{a49a20cb-829c-4dd5-ac88-b1b7ff709bcc},HORS_SDC,Commerce rue,2023/06/27,9135,boulevard,,Pie-IX,,9135 boulevard Pie-IX ,,H1Z3V9,RC,,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,René-Goupil,,Centre-Est,Non,Non,Non,5048911.36,295324.14,45.58005444486084,-73.62142549007041
15684,{7c3fa668-27cf-47a3-9239-3411fd832500},HORS_SDC,Commerce rue,2023/06/07,815,boulevard,de la,Côte-Vertu,,815 boulevard de la Côte-Vertu ,,H4L1Y6,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/st-laurent/lynda-fortin-7011052?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Saint-Laurent,Dutrisac,,Centre-Ouest,Non,Non,Non,5042271.79,291103.91,45.52023922013245,-73.67531762036359
15695,{4d5a19f2-0329-4274-be99-792b30855891},HORS_SDC,Commerce rue,2023/06/13,2435,chemin,,Manella,,2435 chemin Manella ,120,H4N2R1,RC,,Pharmacie J. Chen,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Mont-Royal,Mont-Royal,,Centre-Ouest,Non,Non,Non,5040494.07,292001.1,45.50425966792016,-73.66378682267492
